session,condition,list_length,list_index,trial,study_list,recalled_list,rel_correct,init_correct,final_correct,forget_rate
0,constant,7,2,31,"al,Yuille,DOI,Thorndike,Joelson,asymptote,Lorge","Landauer,DOI,Madigan,Battig,Intersample,Hermann,Kucera",0,0,0,0.8
0,constant,7,2,32,"al,Yuille,DOI,Thorndike,Joelson,asymptote,Lorge","Landauer,Intersample,Kucera,Tarka,Hermann,Battig",0,0,0,0.8571428571428572
0,constant,7,2,33,"al,Yuille,DOI,Thorndike,Joelson,asymptote,Lorge","Hermann,Battig,Bickley,Joelson",0,0,0,1.0
0,constant,7,2,34,"al,Yuille,DOI,Thorndike,Joelson,asymptote,Lorge","Kucera,Battig,Joelson,Hermann,Intersample",0,0,0,0.75
0,constant,7,2,35,"al,Yuille,DOI,Thorndike,Joelson,asymptote,Lorge","Hermann,Joelson,Intersample,Battig,Kucera,Bickley,DOI",0,0,0,1.0
0,constant,7,2,36,"al,Yuille,DOI,Thorndike,Joelson,asymptote,Lorge","Battig,al,DOI,Tarka,Bickley,Paivio,bigram",0,0,0,1.0
0,constant,7,2,37,"al,Yuille,DOI,Thorndike,Joelson,asymptote,Lorge","Intersample,Landauer,Madigan,Kucera,Paivio,bigram,Streeter",0,0,0,1.0
0,constant,7,2,38,"al,Yuille,DOI,Thorndike,Joelson,asymptote,Lorge","Hermann,Intersample,DOI,Battig,Bickley,Joelson,Kucera",0,0,0,1.0
0,constant,7,2,39,"al,Yuille,DOI,Thorndike,Joelson,asymptote,Lorge","Battig,Bickley,Landauer,Tarka,Paivio,Intersample,DOI",0,0,0,1.0
0,constant,7,2,40,"al,Yuille,DOI,Thorndike,Joelson,asymptote,Lorge","Battig,Lorge,Madigan,Kucera,Landauer,Intersample",0,0,0,0.7142857142857143
0,constant,7,2,41,"al,Yuille,DOI,Thorndike,Joelson,asymptote,Lorge","Battig,Lorge,Intersample,Tarka,DOI,Madigan,Streeter",0,0,0,0.6666666666666667
0,constant,7,2,42,"al,Yuille,DOI,Thorndike,Joelson,asymptote,Lorge","Kucera,Bickley,Battig,Intersample,Lorge,Landauer,DOI",0,0,0,1.0
0,constant,7,2,43,"al,Yuille,DOI,Thorndike,Joelson,asymptote,Lorge","Joelson,Lorge,Kucera,Paivio",0,0,0,1.0
0,constant,7,2,44,"al,Yuille,DOI,Thorndike,Joelson,asymptote,Lorge","DOI,Intersample,Kucera,Joelson,Battig",0,0,0,0.75
0,constant,7,2,45,"al,Yuille,DOI,Thorndike,Joelson,asymptote,Lorge","Joelson,Hermann,Bickley,DOI,Intersample,Battig,Kucera",0,0,0,1.0
0,constant,7,2,46,"al,Yuille,DOI,Thorndike,Joelson,asymptote,Lorge","Joelson,Battig,Bickley,Kucera,Intersample,Hermann,DOI",0,0,0,0.5714285714285714
0,constant,7,2,47,"al,Yuille,DOI,Thorndike,Joelson,asymptote,Lorge","Tarka,Intersample,Joelson,asymptote,al,Paivio,Yuille",1,0,0,1.0
0,constant,7,2,48,"al,Yuille,DOI,Thorndike,Joelson,asymptote,Lorge","Joelson,Intersample,Kucera,Battig,Bickley,DOI,Hermann",0,0,0,0.8571428571428572
0,constant,7,2,49,"al,Yuille,DOI,Thorndike,Joelson,asymptote,Lorge","Tarka,Streeter,Paivio,Intersample,Kucera,DOI",0,0,0,0.8571428571428572
0,constant,7,2,50,"al,Yuille,DOI,Thorndike,Joelson,asymptote,Lorge","Kucera,Joelson,Streeter,DOI,Madigan,Battig,Bickley",0,0,0,1.0
0,constant,7,2,51,"al,Yuille,DOI,Thorndike,Joelson,asymptote,Lorge","Battig,Thorndike,Landauer,Bickley,bigram,Streeter,Kucera",0,0,0,1.0
0,constant,7,2,52,"al,Yuille,DOI,Thorndike,Joelson,asymptote,Lorge","DOI,Kucera,Streeter,Thorndike,Landauer,Hermann,asymptote",0,0,0,1.0
0,constant,7,2,53,"al,Yuille,DOI,Thorndike,Joelson,asymptote,Lorge","Landauer,Paivio,Intersample,Streeter,Madigan,Joelson,Kucera",0,0,0,1.0
0,constant,7,2,54,"al,Yuille,DOI,Thorndike,Joelson,asymptote,Lorge","Battig,Paivio,Lorge,DOI,Madigan,Streeter,Tarka",0,0,0,0.7142857142857143
0,constant,7,2,55,"al,Yuille,DOI,Thorndike,Joelson,asymptote,Lorge","Kucera,Joelson,Tarka,Madigan,Hermann,Intersample,Paivio",0,0,0,1.0
0,constant,7,2,56,"al,Yuille,DOI,Thorndike,Joelson,asymptote,Lorge","Tarka,DOI,Battig,Intersample",0,0,0,1.0
0,constant,7,2,57,"al,Yuille,DOI,Thorndike,Joelson,asymptote,Lorge","Hermann,Lorge,Streeter,DOI,Joelson,Bickley,Tarka",0,0,0,1.0
0,constant,7,2,58,"al,Yuille,DOI,Thorndike,Joelson,asymptote,Lorge","Battig,Intersample,Joelson",0,0,0,1.0
0,constant,7,2,59,"al,Yuille,DOI,Thorndike,Joelson,asymptote,Lorge","DOI,Intersample,Bickley,Kucera,Battig,Joelson",0,0,0,0.6666666666666667
0,constant,7,2,60,"al,Yuille,DOI,Thorndike,Joelson,asymptote,Lorge","Intersample,Bickley,DOI,Kucera,Hermann",0,0,0,0.8333333333333334
0,constant,7,2,61,"al,Yuille,DOI,Thorndike,Joelson,asymptote,Lorge","Hermann,Battig,Intersample,Joelson,Bickley",0,0,0,1.0
0,constant,7,2,62,"al,Yuille,DOI,Thorndike,Joelson,asymptote,Lorge","Hermann,Bickley,DOI,Landauer,Paivio,Streeter,Intersample",0,0,0,0.8
0,constant,7,2,63,"al,Yuille,DOI,Thorndike,Joelson,asymptote,Lorge","Hermann,Yuille,DOI,Lorge,Madigan,Streeter,Thorndike",1,0,0,0.5714285714285714
0,constant,7,2,64,"al,Yuille,DOI,Thorndike,Joelson,asymptote,Lorge","Joelson,Hermann,Paivio,Landauer,Lorge,Intersample,Streeter",0,0,0,1.0
0,constant,7,2,65,"al,Yuille,DOI,Thorndike,Joelson,asymptote,Lorge","Battig,Intersample,Kucera,Joelson,DOI,Hermann",0,0,0,1.0
0,constant,7,2,66,"al,Yuille,DOI,Thorndike,Joelson,asymptote,Lorge","Tarka,asymptote,Madigan,DOI,bigram,Kucera,Paivio",0,0,0,1.0
0,constant,7,2,67,"al,Yuille,DOI,Thorndike,Joelson,asymptote,Lorge","Madigan,Hermann,Joelson,Lorge,Paivio,Kucera,DOI",0,0,0,0.8571428571428572
0,constant,7,2,68,"al,Yuille,DOI,Thorndike,Joelson,asymptote,Lorge","DOI,Madigan,Landauer,Lorge,Hermann,Tarka,Paivio",0,0,0,0.8571428571428572
0,constant,7,2,69,"al,Yuille,DOI,Thorndike,Joelson,asymptote,Lorge","Tarka,Intersample,Joelson,Battig,Lorge,Hermann,Bickley",0,0,0,1.0
0,constant,13,0,0,"etal,Thorndike,bigram,Hermann,Yuille,et,Streeter,Joelson,Battig,al,Lorge,Landauer,pronunciability","Intersample,Bickley,al,Lorge,Kucera,Tarka,Paivio",1,0,0,
0,constant,13,0,1,"etal,Thorndike,bigram,Hermann,Yuille,et,Streeter,Joelson,Battig,al,Lorge,Landauer,pronunciability","al,Battig,Hermann,Madigan,Bickley,Kucera,DOI,Streeter,asymptote",0,0,0,1.0
0,constant,13,0,2,"etal,Thorndike,bigram,Hermann,Yuille,et,Streeter,Joelson,Battig,al,Lorge,Landauer,pronunciability","Hermann,Intersample,DOI,Bickley,Joelson",0,0,0,1.0
0,constant,13,0,3,"etal,Thorndike,bigram,Hermann,Yuille,et,Streeter,Joelson,Battig,al,Lorge,Landauer,pronunciability","Hermann,Yuille,Landauer,Kucera,emotionality,Tarka,al,Joelson,Lorge,bigram,Intersample,Streeter,Bickley",1,0,0,0.8
0,constant,13,0,4,"etal,Thorndike,bigram,Hermann,Yuille,et,Streeter,Joelson,Battig,al,Lorge,Landauer,pronunciability","DOI,bigram,Kucera,Streeter,Battig,Hermann",0,0,0,1.0
0,constant,13,0,5,"etal,Thorndike,bigram,Hermann,Yuille,et,Streeter,Joelson,Battig,al,Lorge,Landauer,pronunciability","Battig,DOI,Bickley,Hermann,Kucera,Joelson,Intersample",0,0,0,1.0
0,constant,13,0,6,"etal,Thorndike,bigram,Hermann,Yuille,et,Streeter,Joelson,Battig,al,Lorge,Landauer,pronunciability","Streeter,Battig,DOI,Lorge,Hermann,Madigan",0,0,0,1.0
0,constant,13,0,7,"etal,Thorndike,bigram,Hermann,Yuille,et,Streeter,Joelson,Battig,al,Lorge,Landauer,pronunciability","bigram,Battig,Joelson,Hermann,DOI,Kucera,Yuille,Tarka,Thorndike",0,0,0,0.8333333333333334
0,constant,13,0,8,"etal,Thorndike,bigram,Hermann,Yuille,et,Streeter,Joelson,Battig,al,Lorge,Landauer,pronunciability","Battig,Bickley,DOI,Kucera",0,0,0,1.0
0,constant,13,0,9,"etal,Thorndike,bigram,Hermann,Yuille,et,Streeter,Joelson,Battig,al,Lorge,Landauer,pronunciability","al,Battig,Streeter",0,0,0,1.0
0,constant,13,0,10,"etal,Thorndike,bigram,Hermann,Yuille,et,Streeter,Joelson,Battig,al,Lorge,Landauer,pronunciability","Lorge,Landauer,Bickley,Paivio,Madigan,Joelson,Tarka,Hermann,Battig",1,0,0,1.0
0,constant,13,0,11,"etal,Thorndike,bigram,Hermann,Yuille,et,Streeter,Joelson,Battig,al,Lorge,Landauer,pronunciability","DOI,Joelson,Madigan,asymptote",0,0,0,1.0
0,constant,13,0,12,"etal,Thorndike,bigram,Hermann,Yuille,et,Streeter,Joelson,Battig,al,Lorge,Landauer,pronunciability","Hermann,Intersample,Kucera,Bickley",0,0,0,1.0
0,constant,13,0,13,"etal,Thorndike,bigram,Hermann,Yuille,et,Streeter,Joelson,Battig,al,Lorge,Landauer,pronunciability","Bickley,Battig,Intersample,Hermann",0,0,0,1.0
0,constant,13,0,14,"etal,Thorndike,bigram,Hermann,Yuille,et,Streeter,Joelson,Battig,al,Lorge,Landauer,pronunciability","Tarka,Lorge,Hermann,Joelson,Landauer,Battig,Intersample,DOI,Kucera,Madigan,Paivio",0,0,0,1.0
0,constant,13,0,15,"etal,Thorndike,bigram,Hermann,Yuille,et,Streeter,Joelson,Battig,al,Lorge,Landauer,pronunciability","Paivio,Kucera,Joelson,Landauer,DOI,Hermann,Streeter,Madigan",0,0,0,1.0
0,constant,13,0,16,"etal,Thorndike,bigram,Hermann,Yuille,et,Streeter,Joelson,Battig,al,Lorge,Landauer,pronunciability","Bickley,Kucera,Hermann,Joelson,Battig,DOI,Intersample",1,0,0,0.875
0,constant,13,0,17,"etal,Thorndike,bigram,Hermann,Yuille,et,Streeter,Joelson,Battig,al,Lorge,Landauer,pronunciability","Hermann,Intersample,Bickley",0,0,0,1.0
0,constant,13,0,18,"etal,Thorndike,bigram,Hermann,Yuille,et,Streeter,Joelson,Battig,al,Lorge,Landauer,pronunciability","Bickley,Joelson,Hermann,Battig",0,0,0,1.0
0,constant,13,0,19,"etal,Thorndike,bigram,Hermann,Yuille,et,Streeter,Joelson,Battig,al,Lorge,Landauer,pronunciability","Thorndike,Lorge,Battig,emotionality,Intersample,DOI,Kucera,al,Hermann,asymptote,Tarka,Streeter,Bickley",0,0,0,1.0
0,constant,13,0,20,"etal,Thorndike,bigram,Hermann,Yuille,et,Streeter,Joelson,Battig,al,Lorge,Landauer,pronunciability","Kucera,Paivio,Streeter,Joelson,Hermann,Tarka,Landauer,Madigan,Lorge,Bickley,Battig",1,0,0,1.0
0,constant,13,0,21,"etal,Thorndike,bigram,Hermann,Yuille,et,Streeter,Joelson,Battig,al,Lorge,Landauer,pronunciability","Bickley,Battig,Hermann",0,0,0,1.0
0,constant,13,0,22,"etal,Thorndike,bigram,Hermann,Yuille,et,Streeter,Joelson,Battig,al,Lorge,Landauer,pronunciability","Intersample,Joelson,Bickley,Hermann,DOI",0,0,0,1.0
0,constant,13,0,23,"etal,Thorndike,bigram,Hermann,Yuille,et,Streeter,Joelson,Battig,al,Lorge,Landauer,pronunciability","Intersample,Hermann,Battig,DOI",0,0,0,0.8
0,constant,13,0,24,"etal,Thorndike,bigram,Hermann,Yuille,et,Streeter,Joelson,Battig,al,Lorge,Landauer,pronunciability","Bickley,Joelson,Kucera,Intersample",0,0,0,1.0
0,constant,13,0,25,"etal,Thorndike,bigram,Hermann,Yuille,et,Streeter,Joelson,Battig,al,Lorge,Landauer,pronunciability","Hermann,Landauer,Tarka,Intersample,Paivio,DOI,Battig,Yuille,al,Kucera",0,0,0,0.75
0,constant,13,0,26,"etal,Thorndike,bigram,Hermann,Yuille,et,Streeter,Joelson,Battig,al,Lorge,Landauer,pronunciability","Lorge,Battig,Madigan,Landauer,Paivio,Streeter,Joelson,Tarka,Kucera,emotionality,Yuille,DOI,Bickley",1,0,0,0.9
0,constant,13,0,27,"etal,Thorndike,bigram,Hermann,Yuille,et,Streeter,Joelson,Battig,al,Lorge,Landauer,pronunciability","Intersample,Thorndike,asymptote,Kucera,Joelson,al",0,0,0,1.0
0,constant,13,0,28,"etal,Thorndike,bigram,Hermann,Yuille,et,Streeter,Joelson,Battig,al,Lorge,Landauer,pronunciability","Bickley,Battig,Streeter,Kucera,Madigan,DOI,Paivio",0,0,0,0.8333333333333334
0,constant,13,0,29,"etal,Thorndike,bigram,Hermann,Yuille,et,Streeter,Joelson,Battig,al,Lorge,Landauer,pronunciability","Joelson,DOI,Lorge,asymptote,Landauer,Hermann,Bickley,Madigan,Kucera",0,0,0,1.0
0,constant,13,0,30,"etal,Thorndike,bigram,Hermann,Yuille,et,Streeter,Joelson,Battig,al,Lorge,Landauer,pronunciability","Bickley,Paivio,Tarka,Kucera,Streeter",0,0,0,1.0
0,constant,13,0,31,"etal,Thorndike,bigram,Hermann,Yuille,et,Streeter,Joelson,Battig,al,Lorge,Landauer,pronunciability","DOI,Hermann,Joelson,Bickley,Battig",0,0,0,1.0
0,constant,13,0,32,"etal,Thorndike,bigram,Hermann,Yuille,et,Streeter,Joelson,Battig,al,Lorge,Landauer,pronunciability","Lorge,Tarka,Madigan,DOI",0,0,0,1.0
0,constant,13,0,33,"etal,Thorndike,bigram,Hermann,Yuille,et,Streeter,Joelson,Battig,al,Lorge,Landauer,pronunciability","Tarka,Paivio,Intersample",0,0,0,1.0
0,constant,13,0,34,"etal,Thorndike,bigram,Hermann,Yuille,et,Streeter,Joelson,Battig,al,Lorge,Landauer,pronunciability","DOI,Intersample,Battig,Kucera,Joelson",0,0,0,1.0
0,constant,13,0,35,"etal,Thorndike,bigram,Hermann,Yuille,et,Streeter,Joelson,Battig,al,Lorge,Landauer,pronunciability","Bickley,DOI,Hermann",0,0,0,1.0
0,constant,13,0,36,"etal,Thorndike,bigram,Hermann,Yuille,et,Streeter,Joelson,Battig,al,Lorge,Landauer,pronunciability","DOI,Kucera,Hermann,Landauer,Intersample,Streeter,Bickley,Madigan",0,0,0,0.6666666666666667
0,constant,13,0,37,"etal,Thorndike,bigram,Hermann,Yuille,et,Streeter,Joelson,Battig,al,Lorge,Landauer,pronunciability","Tarka,Madigan,Kucera,Hermann,DOI,Landauer,Lorge,Battig,Paivio,Intersample,Streeter,Joelson",1,0,0,1.0
0,constant,13,0,38,"etal,Thorndike,bigram,Hermann,Yuille,et,Streeter,Joelson,Battig,al,Lorge,Landauer,pronunciability","Lorge,Intersample,Madigan,Kucera,Bickley,Landauer,Streeter,DOI,Battig,Paivio,Tarka,Hermann,Joelson",0,0,0,0.9166666666666666
0,constant,13,0,39,"etal,Thorndike,bigram,Hermann,Yuille,et,Streeter,Joelson,Battig,al,Lorge,Landauer,pronunciability","Paivio,DOI,al,Streeter,Hermann,bigram,Landauer,Yuille,Bickley,Tarka,Madigan,asymptote,emotionality",0,0,0,1.0
0,constant,13,0,40,"etal,Thorndike,bigram,Hermann,Yuille,et,Streeter,Joelson,Battig,al,Lorge,Landauer,pronunciability","Bickley,Intersample,Battig,Kucera,DOI,Joelson,Hermann",0,0,0,1.0
0,constant,13,0,41,"etal,Thorndike,bigram,Hermann,Yuille,et,Streeter,Joelson,Battig,al,Lorge,Landauer,pronunciability","Intersample,Paivio,Lorge,Joelson,Streeter,Kucera,Landauer,Hermann,DOI,Battig,Tarka",0,0,0,1.0
0,constant,13,0,42,"etal,Thorndike,bigram,Hermann,Yuille,et,Streeter,Joelson,Battig,al,Lorge,Landauer,pronunciability","Joelson,Battig,Hermann,DOI,Kucera",1,0,0,1.0
0,constant,13,0,43,"etal,Thorndike,bigram,Hermann,Yuille,et,Streeter,Joelson,Battig,al,Lorge,Landauer,pronunciability","Tarka,Paivio,Hermann,Madigan,Bickley,Streeter,Landauer,Intersample,Joelson",0,0,0,0.8
0,constant,13,0,44,"etal,Thorndike,bigram,Hermann,Yuille,et,Streeter,Joelson,Battig,al,Lorge,Landauer,pronunciability","Bickley,DOI,Battig",0,0,0,1.0
0,constant,13,0,45,"etal,Thorndike,bigram,Hermann,Yuille,et,Streeter,Joelson,Battig,al,Lorge,Landauer,pronunciability","DOI,Kucera,Bickley,Hermann,Battig",0,0,0,1.0
0,constant,13,0,46,"etal,Thorndike,bigram,Hermann,Yuille,et,Streeter,Joelson,Battig,al,Lorge,Landauer,pronunciability","Intersample,Madigan,Kucera,Lorge,Joelson,DOI,Hermann,Streeter,Paivio,Battig,Bickley",0,0,0,1.0
0,constant,13,0,47,"etal,Thorndike,bigram,Hermann,Yuille,et,Streeter,Joelson,Battig,al,Lorge,Landauer,pronunciability","Battig,al,Landauer,Joelson,Kucera,Madigan",1,0,0,1.0
0,constant,13,0,48,"etal,Thorndike,bigram,Hermann,Yuille,et,Streeter,Joelson,Battig,al,Lorge,Landauer,pronunciability","Hermann,Bickley,DOI,Joelson",0,0,0,0.8333333333333334
0,constant,13,0,49,"etal,Thorndike,bigram,Hermann,Yuille,et,Streeter,Joelson,Battig,al,Lorge,Landauer,pronunciability","Bickley,Kucera,Streeter,Paivio,Landauer,Madigan,Joelson",0,0,0,1.0
0,constant,13,0,50,"etal,Thorndike,bigram,Hermann,Yuille,et,Streeter,Joelson,Battig,al,Lorge,Landauer,pronunciability","Bickley,Battig,Kucera,Intersample",0,0,0,0.8571428571428572
0,constant,13,0,51,"etal,Thorndike,bigram,Hermann,Yuille,et,Streeter,Joelson,Battig,al,Lorge,Landauer,pronunciability","Battig,Hermann,DOI,Joelson,Bickley,Kucera,Intersample",0,0,0,1.0
0,constant,13,0,52,"etal,Thorndike,bigram,Hermann,Yuille,et,Streeter,Joelson,Battig,al,Lorge,Landauer,pronunciability","Tarka,Battig,Paivio,al,Intersample,Thorndike,Landauer,asymptote,bigram,Lorge,Joelson",0,0,0,1.0
0,constant,13,0,53,"etal,Thorndike,bigram,Hermann,Yuille,et,Streeter,Joelson,Battig,al,Lorge,Landauer,pronunciability","Bickley,DOI,asymptote,Landauer,Paivio,emotionality,Intersample,Lorge,bigram,al,Streeter,Hermann",0,0,0,0.9090909090909091
0,constant,13,0,54,"etal,Thorndike,bigram,Hermann,Yuille,et,Streeter,Joelson,Battig,al,Lorge,Landauer,pronunciability","Bickley,Battig,DOI,Madigan,Landauer,Tarka",0,0,0,0.9166666666666666
0,constant,13,0,55,"etal,Thorndike,bigram,Hermann,Yuille,et,Streeter,Joelson,Battig,al,Lorge,Landauer,pronunciability","Joelson,Landauer,Battig,DOI,Kucera,Streeter,Tarka,Bickley,Paivio",0,0,0,1.0
0,constant,13,0,56,"etal,Thorndike,bigram,Hermann,Yuille,et,Streeter,Joelson,Battig,al,Lorge,Landauer,pronunciability","Hermann,Landauer,Paivio,DOI,Kucera,al,Streeter,Tarka,Thorndike,Bickley,Madigan,Intersample,bigram",0,0,0,0.6666666666666667
0,constant,13,0,57,"etal,Thorndike,bigram,Hermann,Yuille,et,Streeter,Joelson,Battig,al,Lorge,Landauer,pronunciability","Bickley,Joelson,Streeter",0,0,0,1.0
0,constant,13,0,58,"etal,Thorndike,bigram,Hermann,Yuille,et,Streeter,Joelson,Battig,al,Lorge,Landauer,pronunciability","Bickley,Hermann,Joelson,Intersample,Kucera,Battig,DOI",0,0,0,0.6666666666666667
0,constant,13,0,59,"etal,Thorndike,bigram,Hermann,Yuille,et,Streeter,Joelson,Battig,al,Lorge,Landauer,pronunciability","DOI,Lorge,Paivio,Streeter,Intersample,asymptote,al,Landauer,Hermann,Thorndike,Tarka,Madigan,bigram",0,0,0,1.0
0,constant,13,0,60,"etal,Thorndike,bigram,Hermann,Yuille,et,Streeter,Joelson,Battig,al,Lorge,Landauer,pronunciability","DOI,Tarka,Paivio,Landauer,Madigan,Joelson,Hermann,Kucera,Intersample,Battig",0,0,0,0.8461538461538461
0,constant,13,0,61,"etal,Thorndike,bigram,Hermann,Yuille,et,Streeter,Joelson,Battig,al,Lorge,Landauer,pronunciability","Tarka,Streeter,Kucera,DOI,Battig,Thorndike,Yuille,Landauer,Joelson",0,0,0,1.0
0,constant,13,0,62,"etal,Thorndike,bigram,Hermann,Yuille,et,Streeter,Joelson,Battig,al,Lorge,Landauer,pronunciability","Bickley,Intersample,emotionality,Battig,Landauer,Madigan,Hermann,Tarka,Kucera,Thorndike,DOI,Lorge,Streeter",0,0,0,1.0
0,constant,13,0,63,"etal,Thorndike,bigram,Hermann,Yuille,et,Streeter,Joelson,Battig,al,Lorge,Landauer,pronunciability","Lorge,Yuille,Landauer,emotionality,Tarka,Madigan,bigram",0,0,0,0.9230769230769231
0,constant,13,0,64,"etal,Thorndike,bigram,Hermann,Yuille,et,Streeter,Joelson,Battig,al,Lorge,Landauer,pronunciability","Intersample,Bickley,Hermann",0,0,0,1.0
0,constant,13,0,65,"etal,Thorndike,bigram,Hermann,Yuille,et,Streeter,Joelson,Battig,al,Lorge,Landauer,pronunciability","Lorge,Joelson,Intersample,Madigan,Paivio",0,0,0,1.0
0,constant,13,0,66,"etal,Thorndike,bigram,Hermann,Yuille,et,Streeter,Joelson,Battig,al,Lorge,Landauer,pronunciability","Battig,Kucera,Tarka,Madigan,Lorge,Joelson,Hermann,Streeter,Intersample,Landauer,Bickley",0,0,0,0.8
0,constant,13,0,67,"etal,Thorndike,bigram,Hermann,Yuille,et,Streeter,Joelson,Battig,al,Lorge,Landauer,pronunciability","Hermann,Intersample,Bickley,Battig,Kucera",0,0,0,1.0
0,constant,13,0,68,"etal,Thorndike,bigram,Hermann,Yuille,et,Streeter,Joelson,Battig,al,Lorge,Landauer,pronunciability","emotionality,Lorge,Paivio,Joelson,Yuille,Landauer,Thorndike,Tarka,Battig,Bickley,DOI,al,Kucera",0,0,0,1.0
0,constant,13,0,69,"etal,Thorndike,bigram,Hermann,Yuille,et,Streeter,Joelson,Battig,al,Lorge,Landauer,pronunciability","Tarka,Landauer,DOI,Lorge,Battig,Intersample,Joelson,Kucera",0,0,0,1.0
0,constant,13,0,70,"etal,Thorndike,bigram,Hermann,Yuille,et,Streeter,Joelson,Battig,al,Lorge,Landauer,pronunciability","Joelson,DOI,Intersample,Hermann,Kucera,Battig",0,0,0,1.0
0,constant,13,0,71,"etal,Thorndike,bigram,Hermann,Yuille,et,Streeter,Joelson,Battig,al,Lorge,Landauer,pronunciability","Tarka,Kucera,bigram,Bickley,Paivio,Lorge,asymptote,Intersample,Battig,Streeter,Joelson,al,Hermann",1,0,0,1.0
0,constant,13,0,72,"etal,Thorndike,bigram,Hermann,Yuille,et,Streeter,Joelson,Battig,al,Lorge,Landauer,pronunciability","Hermann,Intersample,Bickley",0,0,0,1.0
0,constant,13,0,73,"etal,Thorndike,bigram,Hermann,Yuille,et,Streeter,Joelson,Battig,al,Lorge,Landauer,pronunciability","Intersample,Battig,al,Kucera,Streeter,DOI,Bickley,Paivio,Landauer,Lorge,Madigan,Tarka,Hermann",1,0,0,1.0
0,constant,13,0,74,"etal,Thorndike,bigram,Hermann,Yuille,et,Streeter,Joelson,Battig,al,Lorge,Landauer,pronunciability","Bickley,Yuille,Intersample,emotionality,asymptote,Lorge,bigram,Hermann,Streeter,Madigan,al,Paivio,Thorndike",1,0,0,1.0
0,constant,13,0,75,"etal,Thorndike,bigram,Hermann,Yuille,et,Streeter,Joelson,Battig,al,Lorge,Landauer,pronunciability","DOI,Joelson,Battig,Hermann,Bickley,Kucera,Intersample",1,0,0,1.0
0,constant,13,0,76,"etal,Thorndike,bigram,Hermann,Yuille,et,Streeter,Joelson,Battig,al,Lorge,Landauer,pronunciability","Kucera,Joelson,Streeter,Yuille,emotionality,Intersample,asymptote,Battig,Madigan,Bickley,bigram,Lorge,al",0,0,0,0.8571428571428572
0,constant,13,0,77,"etal,Thorndike,bigram,Hermann,Yuille,et,Streeter,Joelson,Battig,al,Lorge,Landauer,pronunciability","Kucera,Tarka,DOI,Bickley,Streeter,Joelson,Paivio,Lorge",1,0,0,0.9230769230769231
0,constant,13,0,78,"etal,Thorndike,bigram,Hermann,Yuille,et,Streeter,Joelson,Battig,al,Lorge,Landauer,pronunciability","Joelson,Hermann,Bickley,Intersample",0,0,0,1.0
0,constant,13,0,79,"etal,Thorndike,bigram,Hermann,Yuille,et,Streeter,Joelson,Battig,al,Lorge,Landauer,pronunciability","Intersample,Streeter,Landauer,Hermann,Lorge,Madigan,Joelson,Bickley,DOI,Battig,Paivio",0,0,0,1.0
0,constant,13,0,80,"etal,Thorndike,bigram,Hermann,Yuille,et,Streeter,Joelson,Battig,al,Lorge,Landauer,pronunciability","Bickley,Kucera,Hermann",0,0,0,1.0
0,constant,13,0,81,"etal,Thorndike,bigram,Hermann,Yuille,et,Streeter,Joelson,Battig,al,Lorge,Landauer,pronunciability","Battig,Hermann,Joelson,Madigan,Tarka,Intersample,emotionality,Yuille,DOI,Lorge,Paivio,Landauer,Kucera",0,0,0,1.0
0,constant,13,0,82,"etal,Thorndike,bigram,Hermann,Yuille,et,Streeter,Joelson,Battig,al,Lorge,Landauer,pronunciability","Streeter,Intersample,Bickley,Paivio,Tarka",0,0,0,0.9230769230769231
0,constant,13,0,83,"etal,Thorndike,bigram,Hermann,Yuille,et,Streeter,Joelson,Battig,al,Lorge,Landauer,pronunciability","Joelson,Kucera,Bickley",0,0,0,0.8
0,constant,13,0,84,"etal,Thorndike,bigram,Hermann,Yuille,et,Streeter,Joelson,Battig,al,Lorge,Landauer,pronunciability","Madigan,Bickley,Hermann,Kucera,DOI,Yuille",0,0,0,1.0
0,constant,13,0,85,"etal,Thorndike,bigram,Hermann,Yuille,et,Streeter,Joelson,Battig,al,Lorge,Landauer,pronunciability","Hermann,Battig,DOI",0,0,0,1.0
0,constant,13,0,86,"etal,Thorndike,bigram,Hermann,Yuille,et,Streeter,Joelson,Battig,al,Lorge,Landauer,pronunciability","Hermann,Lorge,Landauer,DOI,Battig,Paivio,Joelson,Bickley",1,0,0,0.6666666666666667
0,constant,13,0,87,"etal,Thorndike,bigram,Hermann,Yuille,et,Streeter,Joelson,Battig,al,Lorge,Landauer,pronunciability","DOI,Hermann,Intersample,Kucera",0,0,0,1.0
0,constant,13,0,88,"etal,Thorndike,bigram,Hermann,Yuille,et,Streeter,Joelson,Battig,al,Lorge,Landauer,pronunciability","Battig,Joelson,Kucera,Intersample,Bickley",0,0,0,1.0
0,constant,13,0,89,"etal,Thorndike,bigram,Hermann,Yuille,et,Streeter,Joelson,Battig,al,Lorge,Landauer,pronunciability","bigram,Tarka,Yuille,DOI,Intersample,Lorge,Joelson,Landauer,Streeter,emotionality,Madigan,Paivio,al",0,0,0,1.0
0,constant,13,0,90,"etal,Thorndike,bigram,Hermann,Yuille,et,Streeter,Joelson,Battig,al,Lorge,Landauer,pronunciability","Paivio,Intersample,Hermann,Thorndike,Landauer",0,0,0,1.0
0,constant,13,0,91,"etal,Thorndike,bigram,Hermann,Yuille,et,Streeter,Joelson,Battig,al,Lorge,Landauer,pronunciability","Madigan,Lorge,Bickley,Paivio",0,0,0,1.0
